TIME_PERIOD,USDEUR,JPYEUR,GBPEUR,AUDEUR,CADEUR,CHFEUR,CNYEUR,SEKEUR,NZDEUR,MXNEUR,SGDEUR,HKDEUR,NOKEUR,KRWEUR,TRYEUR,RUBEUR,INREUR,BRLEUR,ZAREUR,PLNEUR,ARSEUR
2012-07-03,1.2575,100.26,0.80275,1.2264,1.2781,1.2012,7.9883,8.7305,1.5681,16.812,1.5885,9.7503,7.5195,1428.8,2.266,40.705,68.373,2.493,10.23,4.21,5.6908
2012-07-04,1.256,100.28,0.8032,1.2221,1.2726,1.2013,7.9727,8.6876,1.5635,16.7927,1.5876,9.7397,7.5165,1428.07,2.2677,40.5534,68.436,2.5362,10.2134,4.2066,5.6671
2012-07-05,1.2426,99.14,0.7984,1.2071,1.258,1.2012,7.8992,8.6177,1.5448,16.5626,1.5695,9.636,7.476,1409.68,2.2467,40.351,68.284,2.5116,10.0836,4.206,5.6215
2012-07-06,1.2377,98.87,0.7965,1.2058,1.2559,1.2011,7.8786,8.6576,1.5443,16.6403,1.5697,9.5968,7.519,1410.37,2.2527,40.438,68.71,2.5028,10.1756,4.2139,5.6055
2012-07-09,1.2293,97.81,0.7936,1.2082,1.2554,1.201,7.8336,8.6225,1.5484,16.5464,1.5631,9.5332,7.4965,1404.59,2.2441,40.607,68.761,2.4948,10.1986,4.2333,5.5429
2012-07-10,1.2285,97.64,0.7921,1.2015,1.251,1.201,7.8215,8.5734,1.5408,16.3538,1.557,9.5266,7.4865,1402.23,2.2353,40.3405,68.077,2.4964,10.0702,4.1982,5.57
2012-07-11,1.226,97.14,0.78815,1.1953,1.2493,1.201,7.7828,8.5384,1.5369,16.333,1.5499,9.507,7.4745,1398.56,2.2191,40.2341,68.2,2.4899,10.0655,4.1697,5.5656
2012-07-12,1.2178,96.63,0.7886,1.2029,1.2461,1.201,7.7619,8.5808,1.5463,16.3487,1.5487,9.4459,7.471,1406.78,2.2141,39.874,68.105,2.4928,10.1611,4.2081,5.5306
2012-07-13,1.2185,96.6,0.7875,1.1984,1.2391,1.2009,7.7849,8.5746,1.5403,16.3659,1.5459,9.4523,7.441,1402.4,2.2165,39.9148,67.194,2.48,10.156,4.2113,5.5332
2012-07-16,1.2177,96.25,0.7844,1.1934,1.2367,1.201,7.7687,8.6185,1.5338,16.2379,1.5426,9.4456,7.4525,1398.88,2.2115,39.7916,67.37,2.4851,10.0722,4.1844,5.5357
2012-07-17,1.2281,97.14,0.78615,1.1941,1.2463,1.201,7.8282,8.6046,1.5394,16.1864,1.5495,9.5253,7.475,1404.93,2.2253,39.805,67.601,2.4966,10.0543,4.1705,5.5829
2012-07-18,1.2234,96.63,0.784,1.1867,1.2399,1.201,7.7937,8.4927,1.5397,16.1445,1.5416,9.4893,7.4825,1398.54,2.2131,39.6991,67.828,2.4756,10.0063,4.1795,5.5695
2012-07-19,1.2287,96.51,0.783,1.1775,1.2375,1.201,7.8317,8.5045,1.5273,16.1271,1.5403,9.53,7.4775,1399.4,2.2129,39.31,67.634,2.4806,10.0178,4.1584,5.5949
2012-07-20,1.22,95.86,0.77835,1.1739,1.2323,1.2009,7.7775,8.454,1.5237,16.2327,1.5332,9.4634,7.423,1393.41,2.2075,39.016,67.533,2.4636,10.0778,4.1626,5.5553
2012-07-23,1.2105,94.72,0.7798,1.1784,1.2314,1.201,7.7303,8.4508,1.5301,16.3715,1.5264,9.3899,7.381,1391.08,2.2043,39.4914,67.756,2.4698,10.2454,4.1968,5.5226
2012-07-24,1.2089,94.63,0.7785,1.1754,1.2307,1.201,7.7199,8.4215,1.5288,16.5008,1.5224,9.3776,7.372,1388.79,2.2105,39.624,67.843,2.471,10.283,4.2133,5.5168
2012-07-25,1.2134,94.97,0.7832,1.1792,1.236,1.201,7.7518,8.4592,1.5409,16.5456,1.5263,9.4132,7.3695,1395.59,2.214,39.73,68.145,2.4738,10.2333,4.1936,5.5489
2012-07-26,1.226,95.79,0.7828,1.179,1.2356,1.201,7.8283,8.4505,1.5353,16.5217,1.5336,9.5107,7.399,1404.59,2.2317,39.688,68.074,2.4806,10.168,4.1506,5.5979
2012-07-27,1.2317,96.29,0.78295,1.1807,1.2407,1.201,7.8591,8.5008,1.5287,16.4814,1.5407,9.5544,7.473,1402.3,2.2386,39.706,68.156,2.4875,10.1634,4.1275,5.636
2012-07-30,1.2246,95.78,0.77985,1.1668,1.2297,1.201,7.8123,8.3488,1.5133,16.2021,1.5268,9.4971,7.422,1392.94,2.211,39.369,68.069,2.4828,10.0252,4.1207,5.601
2012-07-31,1.2284,96.03,0.78395,1.1675,1.2312,1.2014,7.8147,8.359,1.5166,16.2856,1.5278,9.5246,7.4215,1387.85,2.199,39.527,68.367,2.5117,10.0556,4.105,5.6195
2012-08-01,1.2298,96.2,0.7875,1.1691,1.232,1.2013,7.8322,8.3189,1.5145,16.3514,1.5315,9.5359,7.385,1386.34,2.2112,39.777,68.222,2.5221,10.1682,4.1058,5.6245
2012-08-02,1.2346,96.64,0.7904,1.1717,1.2373,1.2024,7.8612,8.334,1.5164,16.4551,1.5366,9.5752,7.4045,1396.99,2.2147,39.883,68.934,2.5134,10.2353,4.1031,5.6464
2012-08-03,1.2245,95.85,0.78745,1.1649,1.2282,1.2012,7.8031,8.2797,1.5038,16.2603,1.5255,9.4958,7.37,1388.56,2.1897,39.685,68.272,2.5018,10.1149,4.0892,5.6156
2012-08-06,1.2379,96.99,0.795,1.1727,1.2385,1.2013,7.8904,8.3401,1.5112,16.2109,1.537,9.6004,7.3945,1396.34,2.2035,39.2583,68.737,2.513,10.1156,4.0345,5.6789
2012-08-07,1.2436,97.58,0.7934,1.1741,1.2409,1.2015,7.9175,8.322,1.5139,16.339,1.5423,9.6432,7.3575,1403.95,2.2142,39.2407,68.484,2.5204,10.1113,4.0506,5.7063
2012-08-08,1.2336,96.68,0.7888,1.1704,1.2309,1.2012,7.8473,8.277,1.5177,16.3722,1.5375,9.5679,7.304,1396.3,2.2094,39.246,68.36,2.5103,10.1532,4.0905,5.6647
2012-08-09,1.2301,96.53,0.7871,1.1639,1.223,1.201,7.8226,8.2669,1.5171,16.1949,1.5326,9.5405,7.2955,1386.43,2.1959,38.979,68.018,2.4913,9.9548,4.0678,5.6529
2012-08-10,1.2262,96.12,0.7861,1.1661,1.2192,1.2009,7.7989,8.2077,1.5162,16.1368,1.5296,9.5121,7.27,1386.66,2.1942,39.144,67.79,2.4772,9.9772,4.0961,5.6383
2012-08-13,1.2339,96.61,0.78615,1.1689,1.2235,1.201,7.8509,8.2312,1.5205,16.163,1.5356,9.5716,7.3065,1393.23,2.2099,39.1625,68.289,2.4954,10.0093,4.082,5.6741
2012-08-14,1.2352,97.14,0.786,1.1728,1.2251,1.201,7.8545,8.2483,1.5259,16.1714,1.5392,9.5813,7.301,1395.53,2.2147,39.2677,68.751,2.4945,10.0243,4.0833,5.6872
2012-08-15,1.2276,96.98,0.7826,1.1725,1.2175,1.2011,7.8104,8.225,1.5253,16.1822,1.5351,9.5227,7.2955,1388.96,2.2137,39.2189,68.36,2.4872,10.0795,4.0875,5.6525
2012-08-16,1.2279,97.38,0.78195,1.171,1.2139,1.201,7.8172,8.2347,1.5201,16.1358,1.536,9.5247,7.337,1392.95,2.2088,39.1751,68.486,2.4817,10.126,4.0771,5.6557
2012-08-17,1.2337,97.97,0.78515,1.1829,1.2195,1.2011,7.8445,8.2766,1.5301,16.3281,1.5452,9.568,7.3295,1400.39,2.2247,39.395,68.736,2.4948,10.2738,4.0806,5.6855
2012-08-20,1.23,97.82,0.78345,1.1784,1.2167,1.201,7.8235,8.2339,1.523,16.1413,1.5432,9.5412,7.313,1396.5,2.2161,39.4883,68.51,2.4817,10.2264,4.0697,5.6765
2012-08-21,1.2428,98.81,0.78835,1.1839,1.225,1.201,7.9015,8.2595,1.5286,16.2143,1.5536,9.6404,7.3235,1404.8,2.2334,39.54,68.845,2.4964,10.2627,4.0624,5.7191
2012-08-22,1.2448,98.65,0.78785,1.1926,1.2355,1.2009,7.9067,8.3412,1.5387,16.422,1.5582,9.656,7.352,1413.5,2.236,39.69,69.076,2.5119,10.3525,4.0761,5.7472
2012-08-23,1.2552,98.68,0.7911,1.1981,1.2438,1.201,7.976,8.3087,1.5372,16.461,1.5641,9.7365,7.341,1420.06,2.252,39.8267,69.356,2.5339,10.395,4.0808,5.794
2012-08-24,1.2507,98.16,0.7896,1.2031,1.2424,1.2009,7.9492,8.2441,1.5435,16.5368,1.5636,9.7013,7.302,1419.45,2.2508,39.8755,69.395,2.5397,10.5118,4.1022,5.7732
2012-08-27,1.253,98.71,0.79244,1.2056,1.2403,1.201,7.9666,8.2397,1.5455,16.5109,1.5673,9.7184,7.295,1422.5,2.2555,39.801,69.77,2.5395,10.5152,4.078,5.7838
2012-08-28,1.2548,98.59,0.7947,1.2094,1.2389,1.201,7.9719,8.2405,1.5552,16.5184,1.5714,9.7327,7.29,1424.83,2.2595,40.229,69.861,2.556,10.5484,4.1012,5.7922
2012-08-29,1.2545,98.63,0.7918,1.2088,1.2402,1.201,7.9696,8.3375,1.5612,16.6269,1.5728,9.7307,7.3125,1423.13,2.2768,40.3424,69.788,2.5736,10.5579,4.1555,5.8096
2012-08-30,1.2544,98.63,0.7911,1.2142,1.2434,1.2009,7.9649,8.3478,1.5671,16.7698,1.5716,9.7294,7.2775,1422.93,2.2921,40.5622,69.787,2.5738,10.617,4.1968,5.8063
2012-08-31,1.2611,98.96,0.79525,1.2201,1.2487,1.2009,8.0062,8.3362,1.5708,16.777,1.5746,9.7806,7.2925,1429.97,2.2921,40.781,70.026,2.5804,10.6152,4.1765,5.837
2012-09-03,1.2568,98.43,0.7912,1.2278,1.24,1.2008,7.9686,8.4161,1.5753,16.6224,1.5682,9.7484,7.3015,1422.42,2.2878,40.7375,69.796,2.5503,10.5856,4.1933,5.8202
2012-09-04,1.2579,98.58,0.7921,1.2267,1.239,1.201,7.9843,8.4075,1.5818,16.5518,1.5677,9.7568,7.289,1425.56,2.2881,40.494,70.016,2.5548,10.539,4.1973,5.8351
2012-09-05,1.2578,98.67,0.79035,1.2337,1.2422,1.2014,7.986,8.4415,1.5847,16.5615,1.5702,9.7566,7.307,1429.81,2.2905,40.655,70.3,2.5695,10.556,4.2009,5.8463
2012-09-06,1.2638,99.36,0.7936,1.2341,1.247,1.2049,8.0177,8.5026,1.583,16.5162,1.5743,9.8028,7.3725,1432.57,2.2951,40.6844,70.349,2.5756,10.5615,4.1594,5.8782
2012-09-07,1.2706,100.26,0.7967,1.2279,1.2472,1.2128,8.0604,8.4865,1.5787,16.5019,1.5739,9.8546,7.373,1435.34,2.2918,40.3911,70.245,2.5769,10.4434,4.1224,5.9131
2012-09-10,1.2776,99.98,0.7997,1.2349,1.2486,1.209,8.097,8.4935,1.577,16.6018,1.5794,9.9091,7.39,1442.33,2.3025,40.551,70.837,2.5847,10.4652,4.1129,5.9552
2012-09-11,1.2787,99.7,0.7978,1.2301,1.2429,1.2074,8.1016,8.4773,1.569,16.6711,1.5745,9.9161,7.389,1441.82,2.3065,40.5783,70.744,2.5851,10.4847,4.1082,5.96
2012-09-12,1.2896,100.45,0.8017,1.2322,1.2566,1.2083,8.1592,8.4735,1.5739,16.7652,1.5844,10.0006,7.407,1453.36,2.3284,40.492,71.223,2.6036,10.7313,4.0927,6.0108
2012-09-13,1.291,100.24,0.80145,1.2357,1.2599,1.213,8.1733,8.5088,1.5675,16.8038,1.5873,10.0121,7.419,1457.37,2.3386,40.5506,71.557,2.619,10.8431,4.1059,6.0174
2012-09-14,1.3095,102.24,0.80745,1.2366,1.2628,1.2162,8.2696,8.5884,1.5719,16.7204,1.5973,10.152,7.4285,1461.73,2.3501,40.113,71.114,2.6431,10.8003,4.0602,6.1036
2012-09-17,1.3086,102.61,0.80695,1.2452,1.2733,1.216,8.2745,8.6243,1.5786,16.7236,1.602,10.1444,7.4725,1462.17,2.3542,40.155,70.736,2.6411,10.8353,4.1034,6.1131
2012-09-18,1.3054,102.64,0.8035,1.2527,1.2732,1.2113,8.2496,8.5685,1.5787,16.7283,1.6011,10.1199,7.4655,1460.38,2.3486,40.4445,70.524,2.6532,10.778,4.1139,6.0975
2012-09-19,1.3002,102.38,0.8027,1.2455,1.2672,1.2095,8.204,8.5214,1.572,16.6816,1.5921,10.0806,7.4315,1450.92,2.3323,40.517,70.204,2.6317,10.7164,4.1353,6.0765
2012-09-20,1.2954,101.21,0.80017,1.2461,1.2678,1.2088,8.1668,8.4885,1.5729,16.7056,1.5878,10.0425,7.432,1453.99,2.3335,40.604,70.3866,2.6284,10.806,4.1645,6.0641
2012-09-21,1.2988,101.58,0.7987,1.2365,1.2654,1.211,8.1895,8.4956,1.5601,16.6641,1.5893,10.0682,7.4215,1453.66,2.3314,40.2662,69.44,2.6289,10.7305,4.1297,6.0801
2012-09-24,1.2916,100.79,0.7968,1.2415,1.2668,1.2095,8.1491,8.4928,1.5742,16.6727,1.5871,10.013,7.437,1446.53,2.3259,40.3205,69.068,2.6175,10.7171,4.154,6.0492
2012-09-25,1.2932,100.57,0.7965,1.2393,1.2677,1.2092,8.1566,8.4725,1.5684,16.6079,1.586,10.0266,7.4,1447.36,2.3194,40.109,68.947,2.6192,10.5973,4.138,6.0586
2012-09-26,1.2845,99.82,0.7949,1.2421,1.2633,1.2088,8.0961,8.4998,1.5675,16.5957,1.5844,9.96,7.403,1438.77,2.3053,40.173,68.74,2.6118,10.57,4.1511,6.0227
2012-09-27,1.2874,99.98,0.7939,1.2354,1.2658,1.2084,8.115,8.45,1.5534,16.5225,1.5812,9.9821,7.38,1437.65,2.3038,40.035,68.329,2.6136,10.5499,4.1436,6.0363
2012-09-28,1.293,100.37,0.79805,1.2396,1.2684,1.2099,8.1261,8.4498,1.5536,16.6086,1.5848,10.0258,7.3695,1439.33,2.3203,40.14,68.348,2.6232,10.7125,4.1038,6.0655
2012-10-01,1.2877,100.42,0.7983,1.2431,1.2667,1.2095,8.0926,8.4731,1.5533,16.5824,1.5827,9.985,7.378,1435.49,2.3117,40.223,67.487,2.6098,10.7321,4.1057,6.049
2012-10-02,1.293,101.02,0.8006,1.2531,1.2693,1.2102,8.1779,8.5326,1.5521,16.5813,1.5885,10.0266,7.373,1438.56,2.317,40.16,67.747,2.6174,10.8,4.1031,6.0739
2012-10-03,1.2904,101.1,0.80085,1.2625,1.2727,1.2104,8.1707,8.609,1.5709,16.5952,1.5896,10.0073,7.4115,1437.89,2.3127,40.177,67.443,2.6148,10.8852,4.0909,6.0597
2012-10-04,1.2951,101.88,0.80395,1.2673,1.2783,1.2123,8.209,8.6099,1.5788,16.5643,1.591,10.0432,7.4285,1441.73,2.3386,40.29,67.002,2.6179,11.0599,4.0866,6.0902
2012-10-05,1.3002,102.02,0.80325,1.2682,1.275,1.2112,8.2226,8.5728,1.5775,16.5844,1.5951,10.0805,7.3935,1444.13,2.3375,40.252,67.422,2.6258,11.1983,4.0735,6.1135
2012-10-08,1.2958,101.45,0.8084,1.2721,1.2683,1.211,8.1498,8.6057,1.5854,16.6357,1.5951,10.0476,7.402,1442.02,2.3494,40.3506,68.184,2.6348,11.577,4.078,6.1016
2012-10-09,1.2953,101.35,0.8079,1.2663,1.2632,1.2111,8.1465,8.6117,1.577,16.5661,1.5913,10.0422,7.405,1439.28,2.349,40.274,68.2779,2.6289,11.3321,4.0777,6.0989
2012-10-10,1.2889,100.94,0.80495,1.2574,1.2594,1.211,8.121,8.6068,1.5732,16.5624,1.5833,9.9922,7.3985,1436.57,2.3375,40.09,68.315,2.6199,11.1516,4.0825,6.0723
2012-10-11,1.2918,101.26,0.80525,1.2573,1.2645,1.2087,8.1086,8.6627,1.5796,16.6904,1.5857,10.0148,7.3825,1438.56,2.3407,40.1155,68.02,2.6339,11.2664,4.091,6.0876
2012-10-12,1.297,101.7,0.8065,1.2654,1.2678,1.2093,8.1267,8.683,1.5815,16.6949,1.5834,10.0541,7.4005,1441.35,2.3437,40.2,68.506,2.6428,11.1779,4.0978,6.1102
2012-10-15,1.2971,102.1,0.80745,1.2661,1.2682,1.2091,8.1318,8.6591,1.5895,16.6288,1.5838,10.054,7.41,1439.82,2.3463,40.1885,68.766,2.6459,11.3632,4.0868,6.1106
2012-10-16,1.3046,102.94,0.8097,1.2693,1.287,1.2091,8.1728,8.6274,1.6023,16.6848,1.5928,10.1116,7.391,1443.9,2.3585,40.281,68.955,2.6534,11.368,4.092,6.146
2012-10-17,1.312,103.23,0.8115,1.269,1.2915,1.2106,8.2059,8.6587,1.6009,16.8231,1.5954,10.1704,7.396,1450.48,2.3629,40.288,69.359,2.6676,11.3669,4.1029,6.1808
2012-10-18,1.3118,104.01,0.8119,1.2632,1.2843,1.2094,8.2006,8.5843,1.5983,16.7891,1.5972,10.1671,7.377,1448.93,2.357,40.3022,70.047,2.6631,11.3305,4.1027,6.2065
2012-10-19,1.3035,103.27,0.81275,1.2586,1.2885,1.2085,8.1514,8.5717,1.591,16.7871,1.5914,10.1029,7.384,1439.17,2.3445,40.1888,70.18,2.644,11.2411,4.107,6.1708
2012-10-22,1.3063,104.27,0.8145,1.2657,1.2987,1.2097,8.1705,8.5924,1.5972,16.8251,1.5962,10.1242,7.3865,1441.87,2.3449,40.4252,69.854,2.6498,11.2708,4.1058,6.1902
2012-10-23,1.3005,103.84,0.81365,1.2662,1.2961,1.2098,8.1308,8.6174,1.6002,16.8471,1.5929,10.0791,7.417,1434.96,2.3437,40.615,69.921,2.6373,11.3724,4.1342,6.1624
2012-10-24,1.2942,103.33,0.8083,1.2526,1.2807,1.21,8.0858,8.6558,1.5887,16.7825,1.5832,10.0304,7.435,1428.48,2.3365,40.625,69.669,2.6213,11.3602,4.1357,6.1394
2012-10-25,1.2993,104.15,0.8049,1.251,1.2884,1.2097,8.1102,8.6883,1.5775,16.8077,1.5845,10.0701,7.4615,1425.37,2.3369,40.585,69.61,2.6345,11.3116,4.14,6.1701
2012-10-26,1.2908,103.15,0.8012,1.2486,1.2865,1.209,8.0661,8.673,1.574,16.8304,1.5774,10.0041,7.4675,1416.9,2.3288,40.615,69.359,2.6148,11.2745,4.1503,6.1294
2012-10-29,1.2898,102.69,0.80455,1.2455,1.2895,1.2087,8.053,8.6219,1.5717,16.829,1.5754,9.9963,7.452,1416.13,2.3237,40.5871,69.759,2.6169,11.2009,4.1489,6.133
2012-10-30,1.2962,103.0,0.8062,1.2489,1.2961,1.2085,8.0884,8.6155,1.5765,16.9152,1.5808,10.0457,7.438,1414.71,2.3307,40.645,69.951,2.6334,11.1852,4.1305,6.1667
2012-10-31,1.2993,103.78,0.80645,1.2528,1.3005,1.2076,8.1041,8.6,1.581,16.9685,1.5853,10.0697,7.3855,1417.18,2.3312,40.7049,69.92,2.6389,11.2692,4.139,6.1912
2012-11-01,1.2975,103.82,0.80315,1.2491,1.2969,1.2072,8.097,8.6398,1.5685,16.9402,1.583,10.0557,7.3705,1416.07,2.3251,40.6714,69.682,2.6352,11.2351,4.127,6.1806
2012-11-02,1.285,103.55,0.8016,1.2374,1.2783,1.2073,8.0205,8.5955,1.5533,16.6645,1.5707,9.9589,7.3305,1402.58,2.2975,40.315,69.147,2.6106,11.1572,4.1088,6.1295
2012-11-05,1.2777,102.6,0.7999,1.2338,1.2732,1.2063,7.982,8.569,1.5515,16.6796,1.5659,9.9024,7.3425,1396.33,2.2793,40.4824,69.772,2.5999,11.1668,4.1226,6.0895
2012-11-06,1.28,102.6,0.80095,1.2263,1.2722,1.2075,8.0166,8.5721,1.5451,16.6568,1.5661,9.9203,7.322,1396.16,2.2741,40.3057,69.677,2.6033,11.149,4.121,6.1101
2012-11-07,1.2746,102.11,0.7984,1.2228,1.2662,1.2065,7.977,8.5547,1.5403,16.5991,1.5586,9.8788,7.3195,1384.34,2.2713,40.0973,69.102,2.5911,11.0253,4.1131,6.0814
2012-11-08,1.2736,101.74,0.79655,1.223,1.269,1.2058,7.9698,8.5105,1.5591,16.6548,1.5593,9.8719,7.302,1388.05,2.273,40.153,69.239,2.5918,11.094,4.1645,6.0783
2012-11-09,1.2694,100.44,0.79725,1.2251,1.273,1.2054,7.9277,8.5745,1.5622,16.7982,1.5563,9.8391,7.3015,1382.42,2.276,40.1422,69.544,2.6145,11.1168,4.1714,6.0614
2012-11-12,1.2735,101.13,0.802,1.22,1.2725,1.2057,7.9333,8.5809,1.5591,16.7975,1.5572,9.8704,7.303,1386.28,2.29,40.2398,69.883,2.6053,11.09,4.1706,6.0784
2012-11-13,1.2696,100.93,0.79965,1.2187,1.2709,1.2046,7.9116,8.6077,1.5544,16.8062,1.5539,9.8399,7.326,1384.35,2.2885,40.36,69.79,2.6186,11.1705,4.1785,6.0719
2012-11-14,1.2726,102.0,0.8026,1.2217,1.2741,1.204,7.9222,8.626,1.5658,16.8079,1.5549,9.8634,7.322,1380.85,2.2965,40.345,69.75,2.628,11.2764,4.1775,6.0878
2012-11-15,1.2756,103.66,0.80545,1.235,1.2782,1.2042,7.952,8.648,1.5727,16.917,1.5622,9.8876,7.3595,1388.09,2.2982,40.3848,69.756,2.6332,11.4333,4.16,6.1076
2012-11-16,1.2745,103.44,0.80245,1.2337,1.2753,1.2042,7.9471,8.6493,1.5739,16.8339,1.5638,9.8803,7.3695,1390.81,2.2944,40.4368,70.321,2.6391,11.2927,4.1615,6.1093
2012-11-19,1.2762,103.6,0.8032,1.2283,1.2744,1.2045,7.9569,8.6419,1.5621,16.7125,1.5632,9.893,7.3715,1386.91,2.3007,40.31,70.274,2.6494,11.2874,4.1458,6.1258
2012-11-20,1.2809,104.39,0.80465,1.2331,1.2755,1.2049,7.9837,8.6463,1.5684,16.7542,1.5683,9.929,7.335,1388.01,2.3016,40.1774,70.571,2.6648,11.3448,4.1278,6.1509
2012-11-21,1.2805,105.49,0.8037,1.2358,1.2774,1.2041,7.98,8.622,1.5741,16.6777,1.5691,9.9249,7.326,1387.05,2.3097,39.9872,70.575,2.6784,11.4849,4.1249,6.1544
2012-11-22,1.2893,106.42,0.8077,1.242,1.2841,1.2045,8.0349,8.6065,1.5809,16.7523,1.5795,9.9934,7.325,1399.76,2.3194,40.152,71.0958,2.6959,11.5363,4.1092,6.2064
2012-11-23,1.2909,106.19,0.8101,1.2393,1.2865,1.205,8.0406,8.5879,1.576,16.7933,1.5802,10.0049,7.329,1402.61,2.3201,40.1967,71.6902,2.7263,11.4758,4.1192,6.2238
2012-11-26,1.2964,106.47,0.80995,1.2416,1.2884,1.2046,8.0707,8.5763,1.577,16.8255,1.5851,10.0472,7.337,1408.22,2.327,40.211,72.112,2.6932,11.5072,4.1032,6.2499
2012-11-27,1.2961,106.46,0.8081,1.2372,1.2846,1.2043,8.0647,8.642,1.5743,16.8137,1.5832,10.0449,7.3575,1406.92,2.324,40.151,71.752,2.6878,11.414,4.0905,6.2504
2012-11-28,1.2891,105.44,0.80687,1.2339,1.2823,1.2033,8.026,8.6174,1.571,16.8552,1.5775,9.9908,7.3415,1403.25,2.3101,40.153,71.5,2.6947,11.4339,4.1076,6.218
2012-11-29,1.2994,106.72,0.81053,1.2432,1.2886,1.2043,8.0917,8.6371,1.5763,16.8116,1.5857,10.0704,7.35,1407.53,2.3241,40.06,71.24,2.7264,11.4055,4.0968,6.2777
2012-11-30,1.2986,107.37,0.8108,1.2474,1.2904,1.2054,8.0899,8.6625,1.5865,16.7648,1.5859,10.0643,7.376,1406.31,2.3213,40.1786,70.676,2.7391,11.4717,4.1052,6.2735
2012-12-03,1.3057,107.36,0.8121,1.2517,1.2964,1.2087,8.1328,8.6558,1.5891,16.8362,1.5911,10.1193,7.349,1413.94,2.3329,40.3751,71.522,2.7477,11.5385,4.1116,6.3196
2012-12-04,1.3092,107.28,0.8123,1.2497,1.3013,1.2136,8.1506,8.6265,1.5866,16.9802,1.5941,10.1463,7.3465,1419.25,2.3367,40.3515,71.571,2.7575,11.5504,4.1291,6.3398
2012-12-05,1.3065,107.31,0.8119,1.2483,1.296,1.2128,8.1395,8.651,1.5826,16.9098,1.5921,10.1255,7.356,1414.07,2.335,40.267,71.278,2.7511,11.4554,4.1198,6.3333
2012-12-06,1.3072,107.66,0.81135,1.2456,1.2961,1.2114,8.1439,8.6294,1.5693,16.8684,1.5936,10.1308,7.336,1417.21,2.3388,40.3332,70.769,2.7199,11.4205,4.134,6.3419
2012-12-07,1.2905,106.19,0.8061,1.2318,1.2806,1.2077,8.0358,8.618,1.5506,16.6145,1.5757,10.0015,7.3305,1397.67,2.3118,39.9503,70.3,2.686,11.2242,4.1312,6.2686
2012-12-10,1.293,106.23,0.8044,1.2318,1.2761,1.2068,8.0684,8.6336,1.5501,16.5673,1.5795,10.0208,7.325,1394.66,2.3167,39.744,70.475,2.6877,11.2365,4.1235,6.2872
2012-12-11,1.2993,107.11,0.8074,1.2381,1.282,1.2115,8.1157,8.6449,1.5515,16.609,1.5868,10.0697,7.3375,1397.72,2.3173,39.865,70.513,2.6951,11.28,4.0921,6.3195
2012-12-12,1.304,108.12,0.80775,1.2358,1.285,1.2109,8.148,8.6275,1.5504,16.6319,1.5926,10.1061,7.3295,1400.12,2.3198,39.9645,70.749,2.7112,11.3109,4.0969,6.3537
2012-12-13,1.3077,109.18,0.81005,1.2391,1.2852,1.209,8.1849,8.7215,1.5476,16.663,1.5962,10.1348,7.3325,1404.42,2.328,40.09,70.9473,2.7126,11.3015,4.0933,6.375
2012-12-14,1.3081,109.55,0.8115,1.2429,1.2878,1.2089,8.1704,8.7743,1.5564,16.7345,1.598,10.1378,7.3715,1406.04,2.3306,40.2507,71.28,2.7244,11.33,4.0861,6.377
2012-12-17,1.316,110.39,0.812,1.2494,1.299,1.2082,8.2105,8.754,1.5604,16.8182,1.6062,10.1991,7.3705,1411.5,2.3472,40.565,72.216,2.7501,11.2502,4.089,6.4254
2012-12-18,1.3178,110.53,0.8128,1.2512,1.2972,1.208,8.2079,8.7378,1.566,16.7795,1.6053,10.2131,7.385,1413.3,2.3476,40.685,72.288,2.7595,11.2733,4.0928,6.4375
2012-12-19,1.3302,112.36,0.8161,1.2667,1.3126,1.2096,8.2902,8.6662,1.5889,16.8993,1.6212,10.3092,7.3755,1426.11,2.3682,40.79,72.569,2.7678,11.2696,4.0736,6.508
2012-12-20,1.3246,111.52,0.8146,1.2632,1.3106,1.2079,8.2554,8.6349,1.5882,16.9287,1.6148,10.2657,7.3645,1423.62,2.367,40.657,72.674,2.7308,11.279,4.073,6.4856
2012-12-21,1.3209,110.99,0.8142,1.2662,1.309,1.2077,8.2311,8.5945,1.6029,17.0072,1.6126,10.2371,7.3155,1421.45,2.3709,40.595,72.749,2.736,11.3067,4.0645,6.4757
2012-12-24,1.3218,111.64,0.8175,1.2715,1.3124,1.207,8.2394,8.6323,1.6071,17.0977,1.6129,10.2447,7.3695,1419.69,2.3769,40.503,72.64,2.7487,11.342,4.0816,6.4814
2012-12-27,1.3266,113.87,0.8199,1.2782,1.3156,1.2082,8.274,8.6273,1.6183,17.1939,1.6212,10.2834,7.376,1422.42,2.3757,40.3706,72.913,2.7186,11.2774,4.0688,6.5169
2012-12-28,1.3183,113.5,0.81695,1.2692,1.3122,1.208,8.2172,8.5615,1.6053,17.1386,1.6124,10.2191,7.3375,1407.37,2.3584,40.23,72.1835,2.6928,11.2211,4.0809,6.4761
2012-12-31,1.3194,113.61,0.8161,1.2712,1.3137,1.2072,8.2207,8.582,1.6045,17.1845,1.6111,10.226,7.3483,1406.23,2.3551,40.3295,72.56,2.7036,11.1727,4.074,6.4881
2013-01-02,1.3262,115.38,0.814,1.2637,1.306,1.209,8.2663,8.5704,1.5859,16.9319,1.6184,10.2791,7.3175,1409.05,2.3594,40.034,72.03,2.707,11.2388,4.0727,6.5196
